id,pose rmsd,pocket rmsd,qs score,lddt-pli,qs_score
4CFF,6.9680355834247845,6.966723025483545,0.9545362913640556,0.9641900931201454,1.0
4CNH,6.836115150764472,3.96846916873009,0.9314765119585812,0.9411303137146708,1.0
4CT1,6.20848941892986,5.450681960291416,0.9300393609375116,0.9396931626936011,1.0
4CZT,,,,,
4CZU,5.651054079441825,9.801564071044835,0.9251158667726064,0.934769668528696,0.0
4D1Z,4.50642415832554,4.860764086299832,0.9077693727307672,0.9174231744868568,1.0
4DLI,8.761819323255043,7.286347662032331,0.8980476681186612,0.907701469874751,1.0
4DLJ,7.212402317558625,6.399262265861972,0.9191219635203024,0.9287757652763922,1.0
4E6A,10.577160228809873,6.03843290030774,0.9493840148601562,0.959037816616246,1.0
4E6C,6.444509746380751,5.730763864868047,0.9168585283186064,0.9265123300746962,1.0
4E8A,5.684605622435545,7.819857578141781,0.9443866898656815,0.9540404916217714,1.0
4EH2,4.497984287385443,4.596177475699683,0.9296533453741356,0.9393071471302252,1.0
4EH3,8.7392949050586,4.846062944135461,0.915207027657124,0.9248608294132138,1.0
4EH4,11.839364220761379,4.381255220547,0.8686642234308081,0.8783180251868978,1.0
4EH5,5.217785975962833,8.22241942999142,0.9258397141596798,0.9354935159157696,1.0
4EH6,5.438263385502256,5.419070792071292,0.9158467918487692,0.9255005936048588,1.0
4EH7,7.328027462865961,4.47210301379404,0.8893452185773121,0.8989990203334018,1.0
4EH8,,,,,
4EH9,,,,,
4EHV,5.838169498540857,5.684828812777026,0.9289015790222184,0.9385553807783082,1.0
4EWQ,,,,,
4EZ7,8.26713403745645,6.584678392534046,0.9254370350450736,0.9350908368011632,1.0
4F1M,6.3822352851420785,5.825473812741459,0.9119165934449902,0.92157039520108,1.0
4F1T,7.922390144488545,4.889102765182547,0.9427151355388108,0.9523689372949004,1.0
4FKU,5.741232103820909,5.362537162550738,0.9238813307422362,0.933535132498326,1.0
4G5J,6.868972398412536,5.334770253502208,0.8933096194194191,0.9029634211755088,1.0
4I41,,,,,
4IWD,4.495541315298628,11.313949736913152,0.922746351016584,0.932400152772674,1.0
4L68,7.690191839601268,7.406196916020598,0.9173184777022434,0.9269722794583332,1.0
4MNE,,,,,
4MWI,7.299306801423938,5.546365433096191,0.942606834710353,0.9522606364664428,1.0
4O1O,7.233445451315227,4.768174894236528,0.9067434199359932,0.916397221692083,0.0
4O1P,5.329937977563762,9.74066145210593,0.974320388160811,0.9839741899169008,0.0
4OLI,4.848916169476889,7.173582928364239,0.9628281863277972,0.972481988083887,1.0
4PL3,5.569022383253093,5.897320740977518,0.9338753294868696,0.9435291312429596,1.0
4PL4,6.7441778481963395,7.6808266471214255,0.9465317448273086,0.9561855465833984,1.0
4PL5,,,,,
4QFS,4.02184320487648,5.060012291635047,0.9405024267176976,0.9501562284737872,1.0
4QTD,,,,,
4R3C,6.701701586856826,5.907076208024593,0.9314596542499836,0.9411134560060732,1.0
4RQK,,,,,
4RQV,7.295695365447956,6.570016522310018,0.9185454468489522,0.928199248605042,1.0
4TT7,5.44283627677717,6.529487795185593,0.9187598365913908,0.9284136383474806,1.0
4W9W,5.33982246520032,4.647204939970196,0.9222062824424712,0.9318600841985608,1.0
4XX9,10.328609464053642,5.678963649767821,0.9532370198237664,0.962890821579856,1.0
4Y95,7.617537374657874,12.303956652351813,0.928969398443647,0.9386232001997368,0.0
4YO6,10.632425116606953,5.992648717679126,0.946357692257917,0.9560114940140068,1.0
4Z83,5.221325277733574,11.089394186302647,0.9231468455734022,0.932800647329492,1.0
4Z9L,6.964695583534608,5.197794381484079,0.9240255287917164,0.933679330547806,1.0
4ZHX,7.088109335416643,3.0717158398817683,0.8848172618307548,0.8944710635868446,1.0
5A14,7.263639374324675,3.5668017927330613,0.929396145613814,0.9390499473699038,1.0
5CLP,6.6642689870675245,6.247446948347298,0.94052611574181,0.9501799174978997,1.0
5CS6,6.619674802118195,7.504298536933005,0.9305269273722916,0.9401807291283812,1.0
5CSH,4.440184820048001,3.3293379296360612,0.9379651943659172,0.9476189961220068,1.0
5CT0,5.3095990918717115,4.256782270307956,0.8847634269509521,0.8944172287070419,1.0
5CTP,5.676247152218509,6.5825499505068965,0.9298085461074612,0.939462347863551,1.0
5CU0,6.8374526048264,6.106330670693667,0.9036596300268768,0.9133134317829666,1.0
5CU2,6.4917881760730545,6.276612387856156,0.8978211541175328,0.9074749558736226,1.0
5CVF,5.703081852916041,7.510617839721894,0.9199881520178228,0.9296419537739125,1.0
5CVH,5.638291909731415,11.379317539396665,0.9304655962703527,0.9401193980264424,1.0
5CX9,6.370061776777673,7.0399830015035505,0.9011725694095144,0.9108263711656042,1.0
5DR2,7.301731175769973,8.941039805004934,0.9465541941724052,0.956207995928495,1.0
5DR6,4.62612582654881,6.217208625746752,0.913059867304774,0.9227136690608636,1.0
5DR9,7.862942845918849,4.188676941752437,0.9507519117356528,0.9604057134917424,1.0
5DT4,5.290580961339128,3.26906411160961,0.9459878214355154,0.9556416231916052,1.0
5EZV,5.326483413816698,8.101781233441677,0.9221000509698803,0.9317538527259702,1.0
5F4N,5.547884138538242,7.260912347659673,0.9457683641893574,0.9554221659454472,1.0
5FBN,5.5336369619779875,6.38472374446525,0.8780846002165551,0.8877384019726449,1.0
5FBO,4.918764420932461,9.453009477261535,0.937749156761404,0.9474029585174938,1.0
5FP6,5.187024039591538,6.368386626098945,0.9650239661891944,0.9746777679452842,1.0
5GZ9,8.714184718011929,4.382490286442993,0.8834252111844713,0.893079012940561,1.0
5GZA,,,,,
5HEZ,4.384626996155059,2.988284175332617,0.901368772928886,0.9110225746849756,0.0
5HU9,4.417248470518674,4.135646780738967,0.9104759160387664,0.9201297177948562,1.0
5ISO,7.12336953241809,7.17255349356366,0.917530653893165,0.9271844556492548,1.0
5IZJ,,,,,
5J1W,8.073896825806301,5.675312481733763,0.9138158986535055,0.9234697004095952,1.0
5KCV,,,,,
5LVO,6.75945395012966,5.054348116681007,0.8923237298760844,0.9019775316321742,1.0
5M0L,,,,,
5MHI,6.598664609807372,4.800895605194058,0.8891174301760593,0.898771231932149,1.0
5MMF,6.883253517647226,9.264610728846353,0.9170249682806784,0.926678770036768,1.0
5MMR,6.158495860126876,3.16178889166544,0.9169919119853703,0.9266457137414602,1.0
5MO6,5.070552718890631,4.498817020320525,0.917390855834161,0.9270446575902508,1.0
5MO7,7.682480845849607,7.004225348946003,0.9078881664824228,0.9175419682385124,1.0
5MOD,5.625311406461348,5.501229086175608,0.9316188701610386,0.9412726719171284,1.0
5MOE,4.894136348868075,6.419497424772436,0.9213235775238644,0.930977379279954,1.0
5MOT,,,,,
5MP8,5.611434236207838,4.079574921732759,0.9188389983461046,0.9284928001021944,1.0
5MPJ,7.510492065039683,7.4571896360957695,0.9151175018133272,0.9247713035694168,1.0
5N37,5.694355548926732,5.524157860467907,0.8853183623521529,0.8949721641082427,1.0
5N3G,6.162470835936301,6.443599591328605,0.954380325593894,0.9640341273499836,1.0
5N3I,6.486460244171099,8.7008490181346,0.9124822371518232,0.922136038907913,1.0
5N3K,3.668830663000168,7.793343797429504,0.9079479609662408,0.9176017627223304,1.0
5N3N,6.647561061238779,9.700158533966297,0.9274074561397738,0.9370612578958636,1.0
5N3O,4.96548774162747,3.2598724323912855,0.8795595094021761,0.8892133111582659,1.0
5N3Q,5.37346951129482,4.567502354679044,0.9134261706855328,0.9230799724416228,1.0
5N3R,4.469704037427907,7.480975388512419,0.9275256226261662,0.937179424382256,1.0
5N3T,4.4254991582893215,4.3653020164073455,0.916091528455682,0.9257453302117716,1.0
5N63,5.068289320069881,5.5760606646019335,0.9226694805556992,0.932323282311789,1.0
5N64,7.7455784239638845,9.042583236825525,0.9124921551460542,0.922145956902144,1.0
5N65,9.49714530893748,7.311935651668414,0.9140121161522864,0.9236659179083762,1.0
5N66,6.31024087384319,4.5599574251207455,0.9205737532642068,0.9302275550202964,1.0
5N67,8.26107161971417,6.565520728571665,0.9244265203084604,0.93408032206455,1.0
5N68,5.959318073309295,6.895397032686156,0.8994615405465917,0.9091153423026814,1.0
5NQC,4.03288880498645,5.946050477089839,0.9269754911171264,0.936629292873216,1.0
5O1S,6.58126073859893,5.695019854208746,0.9273449787412316,0.9369987804973214,1.0
5O8U,7.06675518286377,6.060372293667847,0.9090006101345384,0.918654411890628,1.0
5O8V,5.729273198530684,3.965530653003521,0.90991834209596,0.9195721438520496,1.0
5OBJ,6.826816079181665,6.0370143777345975,0.923731074786478,0.933384876542568,1.0
5OBR,7.286358286677094,4.554480941695698,0.944674980015388,0.9543287817714776,1.0
5OO0,5.1653620122866535,6.464979442502321,0.9431652556248088,0.9528190573808984,1.0
5OQU,4.467129559161763,6.524294470723984,0.9047290759008564,0.914382877656946,1.0
5ORH,6.0205832347879635,4.642678936189216,0.9105388178327644,0.920192619588854,1.0
5ORJ,5.834226585131754,6.4027226198655365,0.929009285638054,0.9386630873941436,1.0
5ORK,9.635771132389308,7.038865726816622,0.9277414431032908,0.9373952448593804,1.0
5ORL,5.745680874832672,5.392306443347422,0.946281319443396,0.9559351211994858,1.0
5ORN,7.511992488602536,5.432212150608364,0.92558618582806,0.9352399875841496,1.0
5ORO,7.964721191224302,5.961965599663667,0.9292507114132688,0.9389045131693584,1.0
5ORP,7.5379299311923615,5.755776665896917,0.928038114165449,0.9376919159215388,1.0
5ORR,8.172876964066653,7.828741619348996,0.905715184288427,0.9153689860445168,1.0
5ORS,5.783429983896455,3.1559751217133214,0.9178481133969476,0.9275019151530371,1.0
5ORT,7.586618832661002,5.395532916419016,0.9161797287160762,0.925833530472166,1.0
5ORV,,,,,
5ORW,7.7046167899803795,5.103723814919129,0.951008343845306,0.9606621456013956,1.0
5ORX,5.473626404531454,6.203016956792833,0.9319631597733554,0.9416169615294452,1.0
5ORY,7.348435635228578,5.810879208877045,0.8668599267101865,0.8765137284662763,1.0
5ORZ,8.609923871549672,7.4336710364536485,0.9042749776952058,0.9139287794512956,1.0
5OS0,6.937434851500853,6.290163869910255,0.918626801033375,0.9282806027894648,1.0
5OS1,5.547862820891144,2.8380841216606214,0.9204944155151435,0.9301482172712332,1.0
5OS2,9.217341975267072,4.334102164442244,0.9040419591705487,0.9136957609266384,1.0
5OS3,,,,,
5OS4,7.165869304359256,8.611323336332575,0.9126408510657356,0.9222946528218252,1.0
5OS5,,,,,
5OS6,,,,,
5OS7,6.902276453064468,3.344341082742226,0.9091492970991486,0.9188030988552384,1.0
5OS8,4.806647394892876,6.231745399245855,0.9146171643870272,0.924270966143117,1.0
5OSD,7.337830541323558,5.67840126420317,0.9204508440831352,0.9301046458392248,1.0
5OSE,,,,,
5OSF,4.041574653276906,4.242469576644636,0.9095245581674052,0.9191783599234948,1.0
5OSJ,,,,,
5OSL,,,,,
5OSP,7.398251441543199,5.051137587345155,0.8735259782935884,0.8831797800496781,1.0
5OSR,,,,,
5OSU,6.417722358549598,5.700361107163193,0.9083705448929332,0.918024346649023,1.0
5OSZ,7.108338169542764,5.85345614711755,0.937116363710598,0.9467701654666878,1.0
5OT5,6.035418770917851,5.52176640112828,0.8938006234393894,0.9034544251954792,1.0
5OT6,6.579244401066397,6.567668690002452,0.9219045270261802,0.93155832878227,1.0
5OTD,,,,,
5OTH,4.933139826520236,6.046524564509018,0.91632820400172,0.9259820057578096,1.0
5OTL,,,,,
5OTO,5.93280115222994,4.684905132592418,0.9134863784242035,0.9231401801802932,1.0
5OTQ,5.657200983895476,7.2687097721739296,0.9232645874670784,0.932918389223168,1.0
5OTR,,,,,
5OTS,5.413977449555278,5.972909251658728,0.911759336806526,0.9214131385626156,1.0
5OTZ,6.783898120474867,6.916908285950865,0.8940013704166435,0.9036551721727332,1.0
5OUE,4.362223140651831,7.396603453877562,0.9143947041949771,0.924048505951067,1.0
5OUL,5.615040721745448,6.502508970581072,0.9211877266723963,0.9308415284284862,1.0
5OUM,4.358590652320842,4.984444362236462,0.9224221869324928,0.9320759886885824,1.0
5OUU,5.808711058203214,3.4862489713591116,0.9418540932934284,0.9515078950495182,1.0
5OYF,6.5851875061604925,5.874484051420685,0.9372762901536416,0.9469300919097312,1.0
5R8V,4.8312364179210245,5.1684447576776416,0.9372046692895928,0.9468584710456824,1.0
5R8W,6.985187217823157,5.767074789009984,0.9307487697650414,0.9404025715211312,1.0
5R8X,15.33220135601411,6.586669921787445,0.9477700929133723,0.9574238946694622,1.0
5R93,4.681094793821874,5.88711845614726,0.9360527809581032,0.945706582714193,1.0
5R94,6.885392167702983,3.994804972138718,0.9439890184531372,0.953642820209227,1.0
5R95,,,,,
5R96,6.649149223525535,4.732022292472699,0.9243153756081658,0.9339691773642556,1.0
5R98,,,,,
5R9A,4.824651807785145,6.389518810007779,0.9073285286694914,0.9169823304255812,1.0
5R9B,7.090659717745929,4.543453920095059,0.9168672156522888,0.9265210174083784,1.0
5R9G,6.290269809621585,7.034920641352782,0.92554864707693,0.9352024488330196,1.0
5R9H,9.426241655384349,8.136380333760302,0.9096176011298576,0.9192714028859472,1.0
5R9M,,,,,
5R9O,6.620264074172512,7.031051914580501,0.9097052837017142,0.919359085457804,1.0
5R9S,12.878542676411683,3.9769016385489455,0.9065179898729446,0.9161717916290344,1.0
5R9T,5.286974785584683,5.0757645590699125,0.9386169054900552,0.9482707072461448,1.0
5R9V,,,,,
5R9X,6.295233294633335,3.6949845322468793,0.9059721069792348,0.9156259087353243,1.0
5R9Z,6.2810047260665085,5.1219941031449885,0.9532427478411458,0.9628965495972356,1.0
5RA3,,,,,
5RA4,6.549168775929604,7.8320417281328165,0.9158491142499088,0.9255029160059988,1.0
5RA5,5.298086693647837,7.825904106154358,0.908429979140568,0.9180837808966577,1.0
5S75,,,,,
5S76,,,,,
5S77,3.294135295262743,7.256784807052986,0.8670723210402091,0.8767261227962989,1.0
5S78,6.1359476620002855,6.38482795713572,0.9090238427278824,0.9186776444839722,1.0
5S79,5.151039092679839,8.195487933099635,0.8942009639530014,0.9038547657090912,1.0
5S7A,6.090181543138529,6.380833468105615,0.9214734090983724,0.931127210854462,1.0
5S7B,,,,,
5S7C,,,,,
5S7D,,,,,
5S7E,,,,,
5S7F,5.836362208898697,5.674704150407886,0.8909302455346539,0.9005840472907437,1.0
5S7G,,,,,
5S7H,6.23141089812383,6.062371461019489,0.9054300018077588,0.9150838035638484,1.0
5S7I,5.254599420482259,6.074913403679282,0.939249276047784,0.9489030778038736,1.0
5S7J,5.452591928224506,5.195395053802183,0.932984987978417,0.9426387897345068,1.0
5S7K,3.28640272568071,8.796034906340676,0.9143364337005738,0.9239902354566636,1.0
5S7L,6.0306592953064735,4.6218236176493095,0.9337497432671448,0.9434035450232346,1.0
5S7M,7.053721046104028,5.393189389783732,0.906194256043901,0.9158480577999908,1.0
5S7N,3.536959922437704,6.10986318558862,0.9331351010326392,0.9427889027887288,1.0
5S7O,,,,,
5S7P,7.21574946432827,6.337645833362025,0.9410098195007722,0.950663621256862,1.0
5S7Q,,,,,
5S7R,4.812556334251419,6.667597905082944,0.9270036436077862,0.936657445363876,1.0
5S7S,,,,,
5S7T,6.390740966461261,5.608959751384177,0.9905632983405338,1.0,1.0
5S7U,6.159716943025959,5.401140003873049,0.9551878359758472,0.964841637731937,1.0
5S7V,4.442813241254581,7.311778448765489,0.904749530709572,0.9144033324656616,1.0
5S7W,,,,,
5S7X,6.905763824190847,3.949023556161401,0.9013624406360355,0.9110162423921254,1.0
5S7Y,6.172519242757553,7.032084704754596,0.9302059567091612,0.9398597584652508,1.0
5S7Z,6.327825585032576,3.6719472104921786,0.9396287764207576,0.9492825781768472,1.0
5S80,5.569324283852405,4.5617761140453865,0.9469289947557262,0.956582796511816,1.0
5S81,5.5155374541718185,5.521088669490272,0.919500780749454,0.9291545825055438,1.0
5S82,6.195684838576899,5.103226172065321,0.950922295432409,0.9605760971884988,1.0
5S83,6.978325460970396,5.382549195370055,0.8915926684620488,0.9012464702181384,1.0
5S84,5.546920927647084,8.062819828086823,0.9241995040767575,0.9338533058328474,1.0
5S85,5.30788805098671,10.824869688322877,0.9526155305898736,0.9622693323459632,1.0
5S86,6.752364214979715,5.447139389193768,0.9464049599107244,0.956058761666814,1.0
5S87,4.69410010546097,7.8821233776437065,0.9308562699987308,0.9405100717548206,1.0
5S88,6.205688532075403,8.665902989930997,0.93622104853061,0.9458748502866996,1.0
5S89,,,,,
5S8A,5.578860637950954,4.404241723902538,0.9246044551864976,0.9342582569425874,1.0
5UFU,,,,,
5WP1,,,,,
5X2A,6.930028691237584,10.176567458907273,0.8913283507846556,0.9009821525407452,1.0
5Y80,9.265777324554907,6.504390910392457,0.9366690561568703,0.94632285791296,1.0
6B1U,6.912770053018665,4.4964243213010615,0.9121283600863502,0.92178216184244,0.0
6B2E,6.943906565534195,9.099734274487373,0.91685292671315,0.9265067284692398,1.0
6C9F,5.306195741050341,5.1674466795869725,0.9265749083072632,0.936228710063353,1.0
6C9G,,,,,
6C9H,6.039220421612626,6.7874742566825645,0.9567040477564556,0.9663578495125452,1.0
6C9J,5.229241550473097,7.730600289212451,0.9522313036472728,0.9618851054033626,1.0
6D1Z,6.290073785308184,6.876747456990388,0.9344963906445618,0.9441501924006516,1.0
6D20,6.01189095272995,5.536720099923271,0.9430477654000368,0.9527015671561266,1.0
6DKG,7.6117261231329065,5.018520016102433,0.9045497949649782,0.914203596721068,1.0
6DKI,6.2836019603421125,3.691082040831167,0.9031816597386791,0.912835461494769,1.0
6E4T,5.592994434990203,5.772917050419848,0.9481763258929128,0.9578301276490024,0.0
6E4U,9.024262166940364,6.0559316243977825,0.904921124066318,0.9145749258224078,0.0
6E4W,8.056743352185162,5.326885830956606,0.916073245751592,0.9257270475076816,0.0
6EHU,,,,,
6EII,,,,,
6EMH,5.937453845445902,4.4744251141529885,0.8914924310719587,0.9011462328280484,1.0
6EQ9,6.5214185841888215,5.596352564743764,0.9253603504857044,0.9350141522417942,1.0
6FDY,4.460805580032192,7.067891880918336,0.8708097241017034,0.8804635258577932,1.0
6FVF,,,,,
6FVG,4.531578312342334,6.670514413098897,0.9147994013946296,0.9244532031507192,1.0
6G77,4.7647084001832525,5.580879505587721,0.9248922377361358,0.9345460394922256,1.0
6GES,4.697428183668827,7.5834823747422275,0.9432405094988884,0.952894311254978,1.0
6GIH,6.5318873645013475,7.112847215770259,0.9200177987168892,0.9296716004729788,1.0
6GMD,4.2767973457655195,5.706411989789776,0.9488064055400196,0.9584602072961091,1.0
6HD4,,,,,
6I2B,10.720104764787866,8.282477318526439,0.9153589927006188,0.9250127944567086,1.0
6IN0,,,,,
6M11,5.385781994391754,7.484054226624949,0.9529629893248602,0.96261679108095,0.0
6M12,5.640385930633024,6.4763652641687175,0.9312322161378616,0.9408860178939512,0.0
6M13,4.500496721678104,4.519097920269845,0.9115431208781364,0.921196922634226,0.0
6NBS,7.14735149565829,6.453280493409718,0.9482654579275942,0.957919259683684,1.0
6NPE,5.3047553036633115,7.968560619552624,0.9390327695625071,0.9486865713185968,1.0
6NPU,4.425706449979101,8.375334082599151,0.9138593550121504,0.9235131567682402,1.0
6NPV,4.223327155522609,6.730561199411698,0.9133679156176826,0.9230217173737724,1.0
6P7G,5.7188481999129275,5.042865851254724,0.9042921740539358,0.9139459758100256,1.0
6Q3F,6.576319941780237,4.58265399283689,0.9141560095866128,0.9238098113427026,1.0
6Q49,8.174367887491979,5.671747156611776,0.9302061429087092,0.9398599446647988,1.0
6Q4D,8.793542664842342,5.465865865611605,0.9148001477265054,0.9244539494825952,1.0
6Q4K,5.690217485484774,7.443045305707971,0.8857190141147695,0.8953728158708593,1.0
6Q7T,,,,,
6QA1,7.074852129075283,3.9926928276518616,0.9208254774730914,0.9304792792291812,1.0
6QA4,,,,,
6QAG,5.894031886059256,9.559856067924326,0.9068560738798288,0.9165098756359183,1.0
6QAH,8.237871219608124,8.89270153099689,0.915895968971685,0.9255497707277748,1.0
6QAL,9.552063477542774,4.984262457796707,0.9151014007503844,0.9247552025064742,1.0
6QAQ,,,,,
6QAS,6.062597694165699,6.348472183125027,0.8962476263068913,0.905901428062981,1.0
6QDZ,7.284083296084219,4.931084987651264,0.9385521769070514,0.9482059786631412,1.0
6QE1,4.056062639185623,5.492117836586594,0.9191521127717159,0.9288059145278058,1.0
6R49,,,,,
6R4A,4.929155170516284,4.461569116929355,0.9083734254286232,0.918027227184713,1.0
6R4B,11.329361776951579,4.988193020608663,0.8874805170549714,0.8971343188110612,1.0
6R4C,7.550766755326143,5.162957999830104,0.9390094703937327,0.9486632721498226,1.0
6R4D,6.567756463949134,6.212785922701558,0.9131122437071132,0.9227660454632028,1.0
6S9X,6.059476799196629,4.310066276549667,0.9301551521750692,0.9398089539311588,1.0
6SNX,3.5041407952684813,6.009264290102998,0.9346994526337872,0.944353254389877,1.0
6SO1,7.537289191527646,4.540322481713627,0.885896386274649,0.8955501880307387,1.0
6SO2,9.412793500765066,4.748237963570689,0.9105511221919076,0.9202049239479972,1.0
6SO4,5.333414540153836,4.376238036189031,0.9165657101745954,0.9262195119306852,1.0
6SOD,7.483955643263764,16.22450822301683,0.9320994011303552,0.9417532028864448,1.0
6SOI,7.555042314409727,8.06759519897612,0.9327483092239032,0.942402110979993,1.0
6SOV,,,,,
6SP9,,,,,
6SRH,,,,,
6SZM,,,,,
6T8X,4.40034415428442,6.812092218399235,0.8984247947097358,0.9080785964658256,1.0
6TIA,5.743508594611777,5.333338389719076,0.9272428210839148,0.9368966228400044,1.0
6TLL,,,,,
6TLO,,,,,
6TLS,5.033953767914373,6.142597663388398,0.9161283348533356,0.9257821366094254,1.0
6TLV,6.854867020474958,9.221925294929827,0.9217432951702482,0.931397096926338,1.0
6TPA,4.800570723475739,5.782100401224308,0.9306492834110563,0.9403030851671462,1.0
6UNP,8.178401328907015,6.214709446136669,0.9171019895059775,0.9267557912620672,1.0
6VPL,5.320719478668699,4.440672949246998,0.9280055943279942,0.937659396084084,1.0
6VPM,5.507549035205143,5.249897635304258,0.9437093197678408,0.9533631215239304,0.0
6X3N,8.463699904883622,5.349264709745353,0.8982771569345589,0.9079309586906488,1.0
6X3O,5.7754349917198535,6.918786808021787,0.9075400960874688,0.9171938978435584,1.0
6X3P,4.71125449046705,5.954407256738364,0.9240922623655362,0.933746064121626,1.0
6Y7W,8.398676280411546,5.860521847716977,0.9032117002214324,0.912865501977522,1.0
6Y7X,7.5738073459599615,4.7837525696319005,0.9241083289953996,0.9337621307514894,1.0
6Y7Y,5.8707932756026775,8.911045925377955,0.9358596343889424,0.9455134361450322,1.0
6Y7Z,,,,,
6Y80,,,,,
6Y81,4.9829091219147115,5.674376874507486,0.8914782257629598,0.9011320275190496,1.0
6Y82,5.2112722764098995,6.237981570644382,0.8809358902231427,0.8905896919792324,1.0
6Y85,6.9114896154466825,9.019610686408587,0.9306349285708576,0.9402887303269474,1.0
6YA8,,,,,
6YAT,5.3125279152583635,5.863939186932901,0.9053736880414079,0.9150274897974976,1.0
6YCU,,,,,
6YCW,,,,,
6YG2,6.617731949330274,11.929977985138837,0.9312123038125346,0.9408661055686244,1.0
6YOT,8.154887245887227,4.395979126928563,0.891198619066746,0.9008524208228358,1.0
6YPN,5.926067111805242,7.31114948113792,0.892952421012255,0.9026062227683448,1.0
6YTG,6.1787381024401675,6.646504718703758,0.9402658225728447,0.9499196243289344,1.0
6YZ4,7.113255402119443,8.225338514281484,0.9325619858309374,0.9422157875870272,1.0
