id,pose rmsd,pocket rmsd,qs score,lddt-pli,qs_score
3ROCA,5.490975526353981,4.372914850828112,0.8091484389995918,0.8205865124483992,1.0
3TKUA,5.394925787198743,10.323867466187632,0.8100876713191643,0.8215257447679717,1.0
3TKUB,,,,,
3UTOB,5.466477500817137,4.012263103684102,0.771758561746044,0.7831966351948514,1.0
3W8LB,5.732904578898502,10.591683276989976,0.8173960666489564,0.8288341400977638,1.0
3ZOSA,,,,,
4A06A,5.149680376775077,8.812262095459598,0.8246693215637928,0.8361073950126002,1.0
4A07A,4.716726975772904,2.840491867660636,0.7883404126683984,0.7997784861172058,1.0
4AW0A,4.7431688194188855,3.9003645656407158,0.7974346699983732,0.8088727434471806,1.0
4AW1A,6.154563985431084,3.000766318776122,0.8039414464028417,0.8153795198516491,1.0
4AW2A,5.129717709742625,6.010064613794207,0.8082669830282304,0.8197050564770378,1.0
4CFEA,5.711134673709991,3.848568357357788,0.8057859193042258,0.8172239927530333,1.0
4CFEC,,,,,
4CFFC,4.749856542774722,4.112507887277811,0.8030423368340269,0.8144804102828344,1.0
4CNHB,4.431620111762641,5.572719443726485,0.8139108996773651,0.8253489731261725,1.0
4CT1A,4.7836007119842066,6.106870564510785,0.791695961117025,0.8031340345658324,1.0
4CZTC,5.819950375567906,5.061200085968532,0.833189412010934,0.8446274854597414,1.0
4CZTD,5.599432391410843,5.810091443519696,0.8188915112356907,0.8303295846844981,1.0
4CZUB,4.983052684738203,8.030183962298254,0.8009165754277232,0.8123546488765306,1.0
4CZUC,5.034100230072795,3.647910880186644,0.8200819149809288,0.8315199884297362,1.0
4CZUD,,,,,
4D1ZA,6.054801935653909,5.180788326065472,0.7807829714226883,0.7922210448714957,1.0
4DLIA,,,,,
4DLJA,5.551083002798122,5.597530154597338,0.7987162748423746,0.810154348291182,1.0
4E6AA,4.695622812144258,4.68443873583045,0.8093640380043798,0.8208021114531873,1.0
4E6CA,,,,,
4E8AA,,,,,
4EH2A,,,,,
4EH3A,,,,,
4EH4A,3.8328119592156358,6.783506272656776,0.7540924871425185,0.765530560591326,1.0
4EH5A,6.099190752803598,5.9743489020619664,0.8084166026046761,0.8198546760534835,1.0
4EH6A,5.89345354192563,5.32206410426165,0.7779166548418479,0.7893547282906553,1.0
4EH7A,3.8265442046196676,8.205383844673658,0.8012897253785065,0.8127277988273139,1.0
4EH8A,4.029637239201019,5.7240409322445265,0.8200617943045905,0.8314998677533979,1.0
4EH9A,,,,,
4EHVA,4.220492397894761,5.604766990897002,0.8421887231900137,0.8536267966388211,1.0
4EWQA,4.763890742134871,6.834306481011953,0.7917163869840448,0.8031544604328522,1.0
4EZ7A,5.633404044846153,5.180162273537442,0.8064467653456129,0.8178848387944203,1.0
4F1MA,5.465090590003459,10.07951377012452,0.839514660824249,0.8509527342730564,1.0
4F1TA,4.967575220021189,7.3611608648841935,0.8177861876095107,0.8292242610583181,1.0
4FKUA,4.106961065717764,5.497618554921848,0.8372722361234274,0.8487103095722348,1.0
4G5JA,5.463718861851652,4.853486566841292,0.8135108836557757,0.8249489571045832,1.0
4I41A,5.401342445247495,7.2211918753204865,0.839130977527856,0.8505690509766635,1.0
4IWDA,5.696188005903845,5.412787970301594,0.8350817371985298,0.8465198106473373,1.0
4L68A,4.778474712297598,6.609017009795729,0.7578246021183104,0.7692626755671178,1.0
4MNEH,,,,,
4MWIA,4.629323974785877,5.351354123924528,0.8357109253401933,0.8471489987890007,1.0
4O1OA,4.810646984765526,4.2545763831456025,0.7985003648398755,0.809938438288683,1.0
4O1OB,,,,,
4O1OC,5.473975662567218,4.602303802094564,0.8298003487457595,0.8412384221945669,1.0
4O1OD,5.879762228286457,5.457791773234214,0.8165706620521478,0.8280087355009552,1.0
4O1PA,4.4504040236650395,5.153400555238738,0.8060985907013788,0.8175366641501862,1.0
4O1PB,4.003035184997911,5.631113010182432,0.8216239324903806,0.833062005939188,1.0
4O1PC,4.723277430065568,7.702165393673707,0.8232790973519392,0.8347171708007466,1.0
4O1PD,4.729466762858657,6.372722853807881,0.7854005999109,0.7968386733597075,1.0
4OLIA,4.305020623346005,5.268795065352184,0.8155662438060187,0.8270043172548261,1.0
4PL3A,5.053876636169867,5.421271062523492,0.8175794938890484,0.8290175673378558,1.0
4PL3B,4.981479973715574,5.5804389933708345,0.8110317504324506,0.822469823881258,1.0
4PL4A,5.187582894456714,5.924451705316694,0.8299263619722638,0.8413644354210712,1.0
4PL5A,5.468851504186617,5.496869390549583,0.7923396611899756,0.803777734638783,1.0
4QFRA,5.966165246813457,6.83372547408944,0.7799359691249095,0.7913740425737169,1.0
4QFSA,,,,,
4QTDA,4.715725394243156,5.43406947038982,0.8132303312417597,0.8246684046905671,1.0
4R3CA,5.262738602004834,6.381314175819944,0.8267002548799498,0.8381383283287572,1.0
4RQKA,5.305087742882024,4.98356102881278,0.7967374495225108,0.8081755229713182,1.0
4RQVA,4.887184808770584,5.747404949787164,0.8293134331057525,0.8407515065545599,1.0
4TT7A,5.869183923484424,3.4239692023270516,0.8093410904230983,0.8207791638719057,1.0
4W9WA,,,,,
4XX9A,4.680389941346012,7.830494595280966,0.8012322515283508,0.8126703249771582,1.0
4Y95B,4.900956437366462,6.34646565172816,0.8149252283672213,0.8263633018160287,1.0
4Y95C,5.102391215569133,4.909578020779744,0.7940163884895776,0.805454461938385,1.0
4YO6D,5.071464492014874,5.157415850558988,0.8104226390815389,0.8218607125303463,1.0
4Z83E,4.348290235094204,9.113753726793766,0.7994880846053236,0.810926158054131,1.0
4Z9LA,3.926516582558263,4.746605599407429,0.8208820934077707,0.8323201668565782,1.0
4ZHXC,5.625130640072782,4.364490760120101,0.8113200573909534,0.8227581308397608,1.0
5A14A,4.828704733107075,5.964071814706194,0.8102019068435121,0.8216399802923195,1.0
5CLPA,,,,,
5CLPB,4.849348574978007,5.834368013099389,0.8188985096943997,0.8303365831432071,1.0
5CS6A,4.702992161391757,9.46790330008665,0.8106372434332404,0.8220753168820478,1.0
5CSHA,4.957008978385541,5.104181888064577,0.8272124303942122,0.8386505038430196,1.0
5CSHB,4.832554331981264,6.011082575954921,0.7955961500622524,0.8070342235110598,1.0
5CT0A,5.561868188977448,3.4011611460231976,0.8090484889346478,0.8204865623834552,1.0
5CT0B,4.306972561793648,5.267675708711903,0.817813862358592,0.8292519358073994,1.0
5CTPA,4.563742510153384,6.601973618188907,0.8171318458117431,0.8285699192605506,1.0
5CTPB,4.036991015682517,4.867945407099641,0.7993289651351783,0.8107670385839857,1.0
5CU0A,4.730978540557184,4.7688558328428545,0.7992981717368985,0.810736245185706,1.0
5CU0B,5.032659104986484,3.278608922763745,0.7718608799032979,0.7832989533521053,1.0
5CU2A,4.446443072222399,5.411984947831149,0.8398643425871426,0.85130241603595,1.0
5CU2B,4.979392168814503,4.890269974166519,0.8266569747176494,0.8380950481664569,1.0
5CVFA,,,,,
5CVHA,6.237373294572363,7.72437968732006,0.8385895107931456,0.850027584241953,1.0
5CVHB,5.872480810605576,5.588240331797189,0.8019046315791024,0.8133427050279098,1.0
5CX9A,5.123471819536933,4.850039924507232,0.799521844872684,0.8109599183214914,1.0
5CX9B,5.450255523580822,6.128769965168543,0.7993787656908176,0.810816839139625,1.0
5DN3A,5.493837635347593,5.432643399974162,0.8416235527172269,0.8530616261660343,1.0
5DOSA,4.8329927106506325,6.447374138606361,0.8185323420969983,0.8299704155458058,1.0
5DPVA,5.163975728991988,7.4150284422492865,0.827156996549185,0.8385950699979924,1.0
5DR2A,4.527205559126875,3.968271199146361,0.8184582054451716,0.829896278893979,1.0
5DR6A,4.801174230404246,8.25966139897901,0.7826565932613452,0.7940946667101526,1.0
5DR9A,5.269371983196828,9.60068803439166,0.8027906856084528,0.8142287590572602,1.0
5DT4A,5.761617723482881,7.525296719283328,0.796225114554731,0.8076631880035384,1.0
5EZVA,,,,,
5EZVC,4.712358352158752,4.613284207003647,0.809707429023049,0.8211455024718565,1.0
5F4NA,5.095566357817834,7.7624513463596605,0.8548104038778379,0.8662484773266453,1.0
5FBNC,,,,,
5FBND,,,,,
5FBOA,4.786036477710647,5.471363167681924,0.7777163272335336,0.789154400682341,1.0
5FP5A,4.858932696186076,3.55885240782086,0.803311412654728,0.8147494861035355,1.0
5FP6A,4.864237071460076,4.577036244324453,0.847835983584934,0.8592740570337414,1.0
5GZ9A,4.289509894009557,6.2096570406364275,0.8547428778035071,0.8661809512523145,1.0
5GZAA,5.26983431760732,5.704368317607996,0.8205604211871116,0.831998494635919,1.0
5HEZA,3.84450898450075,4.361561866268216,0.7933531027386751,0.8047911761874825,1.0
5HEZB,5.713419540267818,4.4703676362433615,0.7777783628726995,0.789216436321507,1.0
5HEZC,5.103411858875228,5.181426875896864,0.8347099019745757,0.8461479754233832,1.0
5HEZD,6.640187188117575,5.621128889485212,0.8236736211157328,0.8351116945645403,1.0
5HU9A,,,,,
5ISOA,4.583198994937291,6.96284116788984,0.7880056811344636,0.799443754583271,1.0
5ISOC,4.576554363878842,6.871226714550615,0.8154916835818538,0.8269297570306612,1.0
5IZJA,4.794455319044649,4.578241888767522,0.7955488684604363,0.8069869419092437,1.0
5IZJB,5.570021691639889,4.739235701840376,0.8108612401345805,0.8222993135833879,1.0
5J1WC,5.571140732205546,3.767823489276855,0.7995160357254048,0.8109541091742122,1.0
5J5XA,4.769602213928468,10.970372720992607,0.7918904826411562,0.8033285560899637,1.0
5KCVA,5.008518650285662,5.732508292619392,0.7941240819701605,0.8055621554189679,1.0
5KQ5A,,,,,
5LVOA,4.923403898049125,7.435885845381384,0.8183693337328151,0.8298074071816225,1.0
5M0LA,,,,,
5MHIA,,,,,
5MMFA,4.697424299611059,5.836392373955136,0.8038810221069081,0.8153190955557156,1.0
5MMRA,4.241382895458354,5.862272045280861,0.8110000067261521,0.8224380801749596,1.0
5MMRB,,,,,
5MO4A,5.291144926172968,6.887810356400621,0.7993650982269874,0.8108031716757949,1.0
5MO6A,4.839366634054665,7.108612173458283,0.8021236697550118,0.8135617432038192,1.0
5MO7A,4.982820204390039,8.723285976434575,0.8140563997833203,0.8254944732321278,1.0
5MODA,5.46006635681848,3.7604804144125126,0.7706138102302427,0.7820518836790501,1.0
5MOEA,6.1005003379297085,5.733026394827628,0.8445021696252504,0.8559402430740578,1.0
5MOEB,4.75387466582214,4.445646051995854,0.8043499289634686,0.815788002412276,1.0
5MOTA,,,,,
5MP8A,4.894387291175949,4.532283676128136,0.846778920144162,0.8582169935929694,1.0
5MP8B,4.4850182881542935,5.301821041140524,0.7838553019749751,0.7952933754237825,1.0
5MPJA,3.895590857692235,4.998483684063835,0.838083768675538,0.8495218421243454,1.0
5N1GA,5.04642046084966,4.647283061632291,0.8439483004316793,0.8553863738804868,1.0
5N1KA,,,,,
5N1NA,5.887918275213611,6.480383177355948,0.8162623772681814,0.8277004507169888,1.0
5N32A,3.547475271857091,3.978577772354575,0.8065196712684659,0.8179577447172733,1.0
5N37A,,,,,
5N3FA,4.882854498178231,6.918285535193065,0.8164371013269089,0.8278751747757164,1.0
5N3GA,5.0417973278126444,6.1385595363794305,0.82699730201241,0.8384353754612174,1.0
5N3IA,5.056427758759471,4.161624698282831,0.8132202351838297,0.8246583086326371,1.0
5N3KA,4.820014092482699,6.241621110309401,0.7896710025402687,0.8011090759890761,1.0
5N3NA,5.525145291800915,6.653092225402293,0.8002192164572733,0.8116572899060808,1.0
5N3OA,4.279925663265831,5.8079426784705435,0.8340053874025875,0.8454434608513949,1.0
5N3QA,4.523926860848095,6.186108647529811,0.826924751585399,0.8383628250342064,1.0
5N3RA,,,,,
5N3TA,5.203047303237479,7.916375309365706,0.8134804719224122,0.8249185453712197,1.0
5N63A,5.504209006843655,4.460145110335991,0.820304622303798,0.8317426957526054,1.0
5N64A,5.918133928238636,4.825080805045584,0.8263048387209502,0.8377429121697576,1.0
5N65A,4.880339406609634,4.274809782385998,0.8514868552939272,0.8629249287427346,1.0
5N66A,,,,,
5N67A,5.900023096593636,5.608391740868997,0.8161855742476681,0.8276236476964756,1.0
5N68A,5.058383772458258,5.220279702530609,0.8064406898589735,0.817878763307781,1.0
5NQCA,5.299653838515342,5.807977861864651,0.8472723851352103,0.8587104585840177,1.0
5O1SA,,,,,
5O8UA,5.180036164115537,4.69284085677522,0.7920166329609625,0.8034547064097699,1.0
5O8VA,3.633286018802068,4.394421895828767,0.7871480162221418,0.7985860896709492,1.0
5OBJA,,,,,
5OBRA,5.6998910999979095,6.304334536733938,0.8097251081207115,0.821163181569519,1.0
5OO0A,4.427323737955383,4.737366881961963,0.8108961622839355,0.8223342357327429,1.0
5OQUA,5.746833541831516,6.216492775906764,0.7635289505125272,0.7749670239613347,1.0
5ORHA,,,,,
5ORHB,4.409943144305576,4.983821734418971,0.8295046375306541,0.8409427109794615,1.0
5ORJA,5.33748570099932,4.456684225185072,0.8096416014514365,0.8210796749002439,1.0
5ORJB,6.902097009635713,7.0124463608749,0.8240574385605397,0.8354955120093471,1.0
5ORKA,3.9017726165055118,8.401229716187322,0.8311516490660661,0.8425897225148735,1.0
5ORLA,,,,,
5ORNA,4.546561095461842,6.15421762026468,0.830833837141847,0.8422719105906544,1.0
5OROA,5.06903472201928,5.717584844467796,0.829600112851802,0.8410381863006094,1.0
5ORPA,4.037623029328712,6.143138168605262,0.8066484114666711,0.8180864849154785,1.0
5ORRA,4.754779104159136,4.538354723295943,0.8205135085438251,0.8319515819926325,1.0
5ORSA,,,,,
5ORTA,4.944363763095333,5.049186062837631,0.8242885453557132,0.8357266188045206,1.0
5ORVA,4.17812999061009,4.932876657933129,0.7645035265934251,0.7759416000422326,1.0
5ORWA,5.116876809906371,5.643270232186806,0.8413463681399959,0.8527844415888033,1.0
5ORXA,4.901707215906274,5.72832481620437,0.7847877629605013,0.7962258364093088,1.0
5ORYA,4.8844346203494755,7.869792369240318,0.8680423639242698,0.8794804373730772,1.0
5ORZA,6.249902637361895,4.2240946328282725,0.8206952287519917,0.8321333022007992,1.0
5OS0A,5.373457681704717,5.276541395557662,0.7858400404417311,0.7972781138905385,1.0
5OS1A,,,,,
5OS2A,5.391100013679085,4.400377141802004,0.8241317294430209,0.8355698028918284,1.0
5OS3A,4.753042163689024,5.772706358686688,0.813345201805129,0.8247832752539365,1.0
5OS4A,5.25601821171106,5.6542104711023295,0.8251364272386645,0.836574500687472,1.0
5OS5A,4.821274331126395,5.400533895294828,0.797137329476493,0.8085754029253004,1.0
5OS6A,3.9250876764337717,5.485464158942334,0.8352332360278053,0.8466713094766127,1.0
5OS7A,4.469007648429349,4.505902218518458,0.8335693369996161,0.8450074104484235,1.0
5OS7B,4.505753246649536,5.548945088782992,0.8343996608429164,0.8458377342917238,1.0
5OS8A,4.303165965360448,3.829717418414509,0.8336226985074339,0.8450607719562413,1.0
5OSDA,5.1183082065326,4.420841831954647,0.8339946750193726,0.8454327484681801,1.0
5OSEA,4.53315859599006,7.452570912054771,0.8091195256146304,0.8205575990634378,1.0
5OSFA,4.344082565691746,9.120412840206194,0.7858127571247066,0.797250830573514,1.0
5OSJA,4.655256612306177,4.220812798110315,0.7893259736163384,0.8007640470651458,1.0
5OSLA,3.6171188806165646,4.4817145847076,0.7979887310036516,0.8094268044524591,1.0
5OSPA,4.506429587002382,7.597745704730907,0.8426278967612818,0.8540659702100892,1.0
5OSRA,4.614090511685605,7.593122353964296,0.8181157152931124,0.8295537887419199,1.0
5OSUA,,,,,
5OSZA,5.003380168873157,6.634975960486244,0.8161480293294092,0.8275861027782166,1.0
5OT5A,5.966515137978741,7.006004000984162,0.8418918401813199,0.8533299136301273,1.0
5OT5B,4.673006564540129,4.928555339240521,0.8307860697341034,0.8422241431829108,1.0
5OT6A,,,,,
5OTDA,5.161210444531619,4.207774614464519,0.8161981061573211,0.8276361796061286,1.0
5OTDB,5.18660843973098,4.235441089655217,0.8562643792404201,0.8677024526892275,1.0
5OTHA,5.026360545641317,5.354955207377621,0.7847826317787961,0.7962207052276036,1.0
5OTHB,4.787928738060375,9.245664796287896,0.8124684888715361,0.8239065623203435,1.0
5OTLA,,,,,
5OTLB,4.625038080531423,5.028297579093012,0.7972982184380194,0.8087362918868268,1.0
5OTOA,5.1726296508280365,6.312303933682237,0.8012437234379377,0.8126817968867451,1.0
5OTOB,3.6706936915834887,4.360735515748265,0.7878903455047909,0.7993284189535983,1.0
5OTQA,5.313017595110922,4.54243725829636,0.7964798633490561,0.8079179367978635,1.0
5OTRA,5.272113403855807,4.6308487101979825,0.7707007817278,0.7821388551766074,1.0
5OTSA,5.068085619891958,5.51657472462058,0.8005372516311559,0.8119753250799633,1.0
5OTZA,5.148896921702992,4.302970170851792,0.8056123879761277,0.8170504614249351,1.0
5OUEA,,,,,
5OUEB,4.718560234109952,3.918056130667,0.7890674761929585,0.8005055496417659,1.0
5OULA,5.07487695386914,4.066938069033261,0.761797306330986,0.7732353797797934,1.0
5OUMA,6.259494606199868,9.902962502732091,0.7968193923857961,0.8082574658346036,1.0
5OUUA,4.486539129164232,6.035158931218437,0.8060265768706756,0.817464650319483,1.0
5OUUB,,,,,
5OYFA,6.353358012297406,6.219226036454049,0.8040252995195862,0.8154633729683937,1.0
5R8VA,5.775068951741792,5.903372151504834,0.7782556054238527,0.7896936788726602,1.0
5R8WA,5.392594516766405,6.132317049288844,0.7996830548253624,0.8111211282741698,1.0
5R8XA,5.607208100898373,4.518698694195844,0.8133011636251934,0.8247392370740009,1.0
5R9AA,5.059346849131083,4.956427352208377,0.8079212635893075,0.8193593370381149,1.0
5R9BA,5.820940871667351,6.482876637756859,0.8218954754474903,0.8333335488962977,1.0
5R9GA,,,,,
5R9HA,5.15348463956091,4.846143713015669,0.7791351156038849,0.7905731890526924,1.0
5R9MA,5.742690492385462,7.044168428652144,0.7931153709695684,0.8045534444183758,1.0
5R9OA,5.033554099981565,6.783140433360645,0.8374738927711997,0.8489119662200071,1.0
5R9SA,5.284262461447555,4.777188760815541,0.7937269589870359,0.8051650324358434,1.0
5R9TA,4.486430921117787,3.8230071723038472,0.8031469110613659,0.8145849845101734,1.0
5R9VA,,,,,
5R9XA,4.89598853368461,8.060530969884685,0.7933179481607247,0.8047560216095321,1.0
5R9ZA,4.565146491266347,6.99778787857738,0.8109010141384377,0.8223390875872452,1.0
5RA3A,4.491581751794237,4.933035047135656,0.8292089162934715,0.8406469897422789,1.0
5RA4A,,,,,
5RA5A,5.077267209456514,7.977985647687769,0.8038181603890181,0.8152562338378255,1.0
5S75A,5.826458979607552,3.432095452893393,0.7933089947396709,0.8047470681884783,1.0
5S75B,6.555148967912289,3.908090483882118,0.8335130388082205,0.8449511122570279,1.0
5S76A,4.327002083429443,3.7736951948383335,0.81077331217069,0.8222113856194975,1.0
5S77A,,,,,
5S78A,,,,,
5S79A,4.643492991102066,4.4043994616622255,0.7926431079291686,0.804081181377976,1.0
5S7AA,4.7767808652843895,7.323061530638401,0.7886529268325992,0.8000910002814067,1.0
5S7AB,,,,,
5S7BA,4.927593454040752,5.607711845068178,0.8028039829999216,0.814242056448729,1.0
5S7BB,4.708668308226933,5.056707505178703,0.8115668180422014,0.8230048914910089,1.0
5S7CA,4.300501015246056,7.475976827601877,0.7947259283091647,0.8061640017579721,1.0
5S7CB,4.73708567143966,7.071767596874133,0.8303998922488492,0.8418379656976567,1.0
5S7DA,5.577758791884422,5.341255960610996,0.7699219581412372,0.7813600315900446,1.0
5S7DB,4.608973471095322,7.2014083412102785,0.8289766755048529,0.8404147489536603,1.0
5S7EA,4.6914072723305535,5.6382352352217495,0.8149671441333208,0.8264052175821283,1.0
5S7EB,4.866693822134876,5.162738931052182,0.8184302314226102,0.8298683048714176,1.0
5S7FA,5.838594254845587,6.875722571050453,0.8008466274891469,0.8122847009379544,1.0
5S7FB,,,,,
5S7GA,5.246459190260746,3.977621538406276,0.8072730940511551,0.8187111674999625,1.0
5S7HA,4.975193707489824,3.2415601323390657,0.8196942315290563,0.8311323049778637,1.0
5S7IA,,,,,
5S7IB,,,,,
5S7JA,,,,,
5S7KA,4.707629417638529,6.082872501247814,0.8188602792024742,0.8302983526512816,1.0
5S7KB,,,,,
5S7LA,4.344756907757251,6.078242556114932,0.8257701354620364,0.8372082089108438,1.0
5S7LB,4.941452888824014,9.545844863383667,0.8297370345816647,0.8411751080304721,1.0
5S7MA,,,,,
5S7MB,4.704791271057739,5.836450740085479,0.8498767777900743,0.8613148512388817,1.0
5S7NA,4.755094111658826,7.502286632414724,0.8183829662174329,0.8298210396662403,1.0
5S7NB,5.454052564033011,6.239549438497681,0.7752013374713463,0.7866394109201538,1.0
5S7OA,5.180395418994123,7.475980646432204,0.7999316824281064,0.8113697558769138,1.0
5S7PA,4.627433763036903,4.479716525844596,0.8351256726769412,0.8465637461257486,1.0
5S7QA,3.7751192348325278,7.744780655472286,0.7922262518997027,0.8036643253485102,1.0
5S7QB,,,,,
5S7RA,4.82630358441808,4.783235950655649,0.8124629869955979,0.8239010604444054,1.0
5S7RB,6.693361666094836,4.984338555085778,0.8212056304279882,0.8326437038767956,1.0
5S7SA,4.926433581441319,6.3321150193830755,0.8009194263314421,0.8123574997802495,1.0
5S7SB,4.387234264614264,7.061388342789834,0.8262034884560348,0.8376415619048422,1.0
5S7TA,,,,,
5S7TB,,,,,
5S7UA,5.182991623376239,5.81019922455257,0.8028681571126899,0.8143062305614973,1.0
5S7UB,5.533144795387711,4.8176679298763165,0.8049316669045631,0.8163697403533705,1.0
5S7VA,,,,,
5S7VB,,,,,
5S7WA,5.037579996532079,5.070644990668236,0.7805656597123857,0.7920037331611931,1.0
5S7XA,6.193449033528288,4.129983580309835,0.8147233093540129,0.8261613828028204,1.0
5S7XB,4.483833818752972,4.460662308944584,0.8172585207610752,0.8286965942098826,1.0
5S7YA,,,,,
5S7YB,,,,,
5S7ZA,4.638789339990684,4.665684207616075,0.833592032122948,0.8450301055717554,1.0
5S7ZB,3.919599121666071,4.835483879598807,0.803813943816643,0.8152520172654504,1.0
5S80A,4.334667076888277,3.788454539491334,0.7812656743182584,0.7927037477670659,1.0
5S80B,,,,,
5S81A,4.694946534915373,8.528184111664293,0.7949053245198527,0.8063433979686602,1.0
5S81B,5.226251540120261,5.447383475191193,0.8239358973188996,0.835373970767707,1.0
5S82A,,,,,
5S82B,5.667126887073711,6.6439740205706235,0.8079114527014799,0.8193495261502873,1.0
5S83A,4.669968092535372,3.6396991779605568,0.8283578183300859,0.8397958917788934,1.0
5S84A,,,,,
5S85A,4.665960089354324,6.244975264708184,0.758599987353937,0.7700380608027444,1.0
5S85B,4.702322829987659,5.196796719752643,0.8000557490153855,0.8114938224641929,1.0
5S86A,,,,,
5S86B,5.3423066361944995,4.880533785730513,0.8503739173461466,0.8618119907949541,1.0
5S87A,,,,,
5S87B,4.917847321513211,6.199543440780413,0.8348566259734327,0.8462946994222401,1.0
5S88A,4.866315250572757,7.8482319784062,0.8347035647255537,0.8461416381743612,1.0
5S88B,4.733928803130048,6.568226145835804,0.7954818046452165,0.8069198780940239,1.0
5S89A,,,,,
5S8AA,5.483042547068783,6.92511520271673,0.7909787992411825,0.80241687268999,1.0
5S8AB,3.808334935712536,5.650171657622424,0.828585866621654,0.8400239400704614,1.0
5S8BA,3.899308313774619,5.539207655200655,0.8104265996577147,0.8218646731065221,1.0
5S8BB,5.1426915970196045,7.337956175536451,0.8228242507164054,0.8342623241652128,1.0
5S9KA,5.426980565840477,4.144556472641824,0.8160871897331388,0.8275252631819462,1.0
5UFUA,,,,,
5WP1A,,,,,
5X2AA,4.867433278347332,4.3476028824931845,0.7990576179373562,0.8104956913861636,1.0
5Y80A,4.836885898653596,3.5861973020499742,0.8058979424699105,0.817336015918718,1.0
6B1UA,5.561599584973369,6.942041995092504,0.8278095890253093,0.8392476624741168,1.0
6B1UC,4.722618441373846,6.054924480780692,0.8230309284570605,0.8344690019058679,1.0
6B2EA,4.836406790448678,5.5644297076508344,0.8429328250658659,0.8543708985146733,1.0
6B2QA,4.7532961875596245,4.218080254465741,0.8169585301388059,0.8283966035876134,1.0
6C9FA,5.308368431896895,4.3741832413375885,0.8211533451963667,0.8325914186451742,1.0
6C9GA,4.38011546422935,4.125754932987253,0.8213588260973178,0.8327968995461252,1.0
6C9HA,5.389279373930955,4.72170602636572,0.8156597307106617,0.8270978041594691,1.0
6C9JA,,,,,
6D1ZA,5.710195462074612,5.688325550180126,0.8169540587485845,0.8283921321973919,1.0
6D20A,,,,,
6DKGA,4.2444012411078775,4.01776262871202,0.8111345604509116,0.822572633899719,1.0
6DKIA,4.498995980945095,5.458336586397407,0.7908729252859128,0.8023109987347202,1.0
6E4TA,4.578544529896692,5.869066993230285,0.8180689841072548,0.8295070575560622,1.0
6E4UA,,,,,
6E4WA,6.004240055474269,4.819317871094554,0.8089966891057736,0.820434762554581,1.0
6EHUA,5.715904803660362,3.4940730234638107,0.8451977619241874,0.8566358353729948,1.0
6EHUB,6.011411167456644,4.068541192531024,0.8261607958961176,0.837598869344925,1.0
6EIIA,4.480129306060798,4.660550247915473,0.7863634951143259,0.7978015685631333,1.0
6EIIB,4.883494301357994,4.5036121120384704,0.8109840494670197,0.8224221229158272,1.0
6EMHA,,,,,
6EMHB,3.885567081603063,5.3193632406258065,0.8305043246284506,0.841942398077258,1.0
6EQ9A,,,,,
6FDYU,5.549215369807111,3.533500904656012,0.8281684933370167,0.8396065667858241,1.0
6FVFA,5.253428790909771,5.021686057329667,0.7879210186997849,0.7993590921485924,1.0
6FVGA,4.061379140382233,4.373651528791388,0.8166048987326537,0.8280429721814612,1.0
6G76A,5.032026364363265,5.813668646982049,0.8153615876754888,0.8267996611242963,1.0
6G77A,4.808819566754151,6.022818450276261,0.8274437539293332,0.8388818273781407,1.0
6G77B,5.396250817849223,4.968180777264864,0.7895706702180021,0.8010087436668095,1.0
6G8XA,3.7978645977211567,9.508217444174536,0.7847185274300162,0.7961566008788237,1.0
