id,pose rmsd,pocket rmsd,qs score,lddt-pli
2VWBA_seed_1_sample_3,6.4809281992,4.1020077511,0.7874,0.7974
2VWBA_seed_1_sample_4,5.7466314566,5.0098823516,0.8343,0.8443
2VWBB_base,4.7247143246,8.7385140023,0.7835,0.7935
2VWBB_seed_1_sample_0,5.7851983336,5.1371821317,0.8678,0.8778
2VWBB_seed_1_sample_1,6.7683148745,4.6158355412,0.7750,0.7850
2VWBB_seed_1_sample_2,7.7299874053,6.6065397548,0.8418,0.8518
2VWBB_seed_1_sample_3,3.3331548647,5.6443061532,0.7918,0.8018
2VWBB_seed_1_sample_4,6.1601203076,5.7174598600,0.8075,0.8175
2XYNB_base,5.5487933074,4.6724605446,0.8085,0.8185
2XYNB_seed_1_sample_0,4.8251805793,5.5454525271,0.7967,0.8067
2XYNB_seed_1_sample_1,3.8406711161,6.1841442610,0.8543,0.8643
2XYNB_seed_1_sample_2,6.7639734664,3.4401934314,0.8117,0.8217
2XYNB_seed_1_sample_3,3.6034036479,3.7091333888,0.7834,0.7934
2XYNB_seed_1_sample_4,5.6919319304,7.2753686396,0.8227,0.8327
2XYNC_base,6.8399495368,6.8490193942,0.8240,0.8340
2XYNC_seed_1_sample_0,3.3114826940,4.8875451581,0.7868,0.7968
2XYNC_seed_1_sample_1,4.5799308272,4.2986600939,0.8205,0.8305
2XYNC_seed_1_sample_2,3.5608851462,5.2960840434,0.8112,0.8212
2XYNC_seed_1_sample_3,5.2505187535,4.1162447182,0.8262,0.8362
2XYNC_seed_1_sample_4,7.2131600153,5.0953588527,0.8240,0.8340
2YA9A_base,8.1923628636,8.3823596010,0.8096,0.8196
2YA9A_seed_1_sample_0,3.1669999260,5.7337645529,0.8016,0.8116
2YA9A_seed_1_sample_1,4.2783871457,7.4255477518,0.8280,0.8380
2YA9A_seed_1_sample_2,5.8896679934,5.2472241948,0.8160,0.8260
2YA9A_seed_1_sample_3,7.3313268649,6.0842790201,0.7800,0.7900
2YA9A_seed_1_sample_4,5.4882860724,7.8444946510,0.7989,0.8089
2YA9B_base,4.0991324571,3.9723980488,0.8001,0.8101
2YA9B_seed_1_sample_0,5.3206540222,5.0859653060,0.8045,0.8145
2YA9B_seed_1_sample_1,4.9192621741,5.3341509184,0.8554,0.8654
2YA9B_seed_1_sample_2,4.6944369232,5.9527282210,0.8022,0.8122
2YA9B_seed_1_sample_3,4.1111203404,8.1806452168,0.8193,0.8293
2YA9B_seed_1_sample_4,5.4419001594,6.5846164999,0.8429,0.8529
2YISA_base,5.3349700000,3.8149886687,0.8198,0.8298
2YISA_seed_1_sample_0,4.8262381970,5.1841782021,0.8184,0.8284
2YISA_seed_1_sample_1,4.6734210855,4.4368447871,0.8357,0.8457
2YISA_seed_1_sample_2,3.5825835862,4.4087561022,0.8137,0.8237
2YISA_seed_1_sample_3,4.3744003087,9.2032922465,0.8135,0.8235
2YISA_seed_1_sample_4,6.6787161284,4.2529449536,0.8235,0.8335
2YIWA_base,4.7099335078,5.8852730537,0.8180,0.8280
2YIWA_seed_1_sample_0,3.4466027153,4.6392433701,0.7962,0.8062
2YIWA_seed_1_sample_1,6.8958794816,6.8798687804,0.7865,0.7965
2YIWA_seed_1_sample_2,5.6399754182,6.0604263585,0.8075,0.8175
2YIWA_seed_1_sample_3,8.3673322998,5.7271113356,0.8377,0.8477
2YIWA_seed_1_sample_4,5.0175481459,5.4429030050,0.8052,0.8152
3A2CA_base,4.4015960339,7.3726969339,0.8327,0.8427
3A2CA_seed_1_sample_0,3.4397616466,4.3948322977,0.8180,0.8280
3A2CA_seed_1_sample_1,6.8776219639,4.6256632350,0.8036,0.8136
3A2CA_seed_1_sample_2,9.3904313858,4.1962985217,0.7571,0.7671
3A2CA_seed_1_sample_3,4.0232081056,7.7445622135,0.8142,0.8242
3A2CA_seed_1_sample_4,4.2019195006,5.1549774822,0.8042,0.8142
3A2CB_base,5.7336971789,4.2802188929,0.7778,0.7878
3A2CB_seed_1_sample_0,4.0137541327,4.9957422221,0.8201,0.8301
3A2CB_seed_1_sample_1,4.6166704486,10.3632524400,0.8093,0.8193
3A2CB_seed_1_sample_2,4.5260696232,5.4004706411,0.8173,0.8273
3A2CB_seed_1_sample_3,5.1825803884,6.8610431551,0.7977,0.8077
3A2CB_seed_1_sample_4,6.4949046257,6.2317039385,0.8138,0.8238
3A2CC_base,4.9670706124,5.5303910297,0.8003,0.8103
3A2CC_seed_1_sample_0,6.2154670989,4.6654211380,0.8311,0.8411
3A2CC_seed_1_sample_1,4.4474955095,5.1027547148,0.8123,0.8223
3A2CC_seed_1_sample_2,5.3616029533,5.0771051175,0.7817,0.7917
3A2CC_seed_1_sample_3,2.8943395709,3.1932375256,0.8141,0.8241
3A2CC_seed_1_sample_4,3.4377814576,10.6003538803,0.8111,0.8211
3PYYA_base,6.0272551498,6.9905791623,0.8057,0.8157
3PYYA_seed_1_sample_0,4.2621597064,5.7111817907,0.7828,0.7928
3PYYA_seed_1_sample_1,5.7104171998,5.2725655175,0.8310,0.8410
3PYYA_seed_1_sample_2,5.6570322577,4.5537143870,0.7951,0.8051
3PYYA_seed_1_sample_3,6.8749410533,7.0340298171,0.8414,0.8514
3PYYA_seed_1_sample_4,6.0513302253,5.2943507073,0.7966,0.8066
3PYYB_base,6.3697561793,6.2536949680,0.8104,0.8204
3PYYB_seed_1_sample_0,4.8037435598,3.9215247780,0.8089,0.8189
3PYYB_seed_1_sample_1,4.1484802434,6.0980770169,0.8128,0.8228
3PYYB_seed_1_sample_2,4.1141146556,9.1470336385,0.8626,0.8726
3PYYB_seed_1_sample_3,4.3723576421,5.1600544305,0.7998,0.8098
3PYYB_seed_1_sample_4,3.7242149442,6.7757027026,0.8512,0.8612
3Q6UA_base,4.3079082409,5.5967594099,0.8222,0.8322
3Q6UA_seed_1_sample_0,4.8267390370,7.3129882477,0.7959,0.8059
3Q6UA_seed_1_sample_1,5.2604487888,7.2442675366,0.8349,0.8449
3Q6UA_seed_1_sample_2,4.5384732066,5.6336972792,0.8266,0.8366
3Q6UA_seed_1_sample_3,3.0538180833,4.8232982904,0.8289,0.8389
3Q6UA_seed_1_sample_4,4.8512801388,5.9598355268,0.7831,0.7931
3ROCA_base,5.2260189942,5.6057709928,0.8198,0.8298
3ROCA_seed_1_sample_0,6.4781323651,4.7534873031,0.8017,0.8117
3ROCA_seed_1_sample_1,5.7074898942,6.2181600807,0.8069,0.8169
3ROCA_seed_1_sample_2,4.2056261288,6.1807217930,0.8071,0.8171
3ROCA_seed_1_sample_3,4.1221266809,4.4419687617,0.8106,0.8206
3ROCA_seed_1_sample_4,8.1658656099,5.3950527147,0.8416,0.8516
3TKUA_base,5.9683639427,11.5148697408,0.8173,0.8273
3TKUA_seed_1_sample_0,7.8081909975,6.8043558003,0.7729,0.7829
3TKUA_seed_1_sample_1,8.4121281146,5.6848183369,0.8347,0.8447
3TKUA_seed_1_sample_2,4.0260769417,10.3929213771,0.8115,0.8215
3TKUA_seed_1_sample_3,5.4391928705,4.9505740746,0.8124,0.8224
3TKUA_seed_1_sample_4,5.5392278074,2.9866155236,0.7733,0.7833
3TKUB_base,5.6815064118,3.4439496585,0.8178,0.8278
3TKUB_seed_1_sample_0,5.6564071484,3.7942114046,0.7998,0.8098
3TKUB_seed_1_sample_1,5.1956774180,5.9201874233,0.8289,0.8389
3TKUB_seed_1_sample_2,5.1595309075,7.0812002346,0.8189,0.8289
3TKUB_seed_1_sample_3,3.3929113890,3.2245931411,0.8263,0.8363
3TKUB_seed_1_sample_4,4.7396488899,7.3350576739,0.8023,0.8123
3UTOB_base,4.0976286554,4.0813170146,0.7732,0.7832
3UTOB_seed_1_sample_0,5.0979330910,5.9148317726,0.8291,0.8391
3UTOB_seed_1_sample_1,4.3948209458,6.2297377967,0.8182,0.8282
3UTOB_seed_1_sample_2,5.7657978676,6.1807325657,0.8032,0.8132
3UTOB_seed_1_sample_3,6.0622576628,5.5580154675,0.7986,0.8086
3UTOB_seed_1_sample_4,5.3360540942,5.7898316933,0.7921,0.8021
3W8LB_base,5.3460362100,4.1720157266,0.7745,0.7845
3W8LB_seed_1_sample_0,5.0558704128,5.9471289088,0.7862,0.7962
3W8LB_seed_1_sample_1,4.4165722300,7.0870376712,0.8084,0.8184
3W8LB_seed_1_sample_2,4.7407153348,6.9930024695,0.8420,0.8520
3W8LB_seed_1_sample_3,4.3640557334,10.6607371879,0.8188,0.8288
3W8LB_seed_1_sample_4,5.4428898293,7.2729535873,0.8419,0.8519
3ZOSA_base,4.9572031857,6.6522901787,0.7896,0.7996
3ZOSA_seed_1_sample_0,5.7123823142,8.4083855873,0.8349,0.8449
3ZOSA_seed_1_sample_1,3.5436287651,5.8922548652,0.8015,0.8115
3ZOSA_seed_1_sample_2,6.1672811660,4.0184049256,0.8391,0.8491
3ZOSA_seed_1_sample_3,4.0822132137,3.1689153860,0.8343,0.8443
3ZOSA_seed_1_sample_4,4.1113145052,7.6331230483,0.8105,0.8205
4A06A_base,4.7018338275,6.3940136242,0.8125,0.8225
4A06A_seed_1_sample_0,4.2907743077,6.8563729866,0.8341,0.8441
4A06A_seed_1_sample_1,5.3126706377,5.1045669535,0.7939,0.8039
4A06A_seed_1_sample_2,4.2792260371,6.0469964439,0.7665,0.7765
4A06A_seed_1_sample_3,3.7808315313,8.8813160064,0.8261,0.8361
4A06A_seed_1_sample_4,3.9982735394,6.0319050807,0.8533,0.8633
4A07A_base,6.8572685111,4.1974394101,0.7719,0.7819
4A07A_seed_1_sample_0,4.9947029310,4.9803088902,0.8140,0.8240
4A07A_seed_1_sample_1,3.6892780321,7.8430830094,0.7861,0.7961
4A07A_seed_1_sample_2,4.9500996401,4.2243444039,0.8040,0.8140
4A07A_seed_1_sample_3,3.3478781303,2.9095457786,0.7898,0.7998
4A07A_seed_1_sample_4,7.7268787291,3.1263479906,0.8273,0.8373
4AW0A_base,3.3743199740,3.9694184765,0.7989,0.8089
4AW0A_seed_1_sample_0,5.5678085088,6.7747517653,0.8059,0.8159
4AW0A_seed_1_sample_1,5.6588447917,5.6715936451,0.7881,0.7981
4AW0A_seed_1_sample_2,3.4377301602,4.5907116810,0.8244,0.8344
4AW0A_seed_1_sample_3,5.3248390432,4.0231702523,0.7996,0.8096
4AW0A_seed_1_sample_4,6.3382731970,5.3916799594,0.8022,0.8122
4AW1A_base,5.5522717945,5.3305554028,0.8083,0.8183
4AW1A_seed_1_sample_0,5.2728310709,4.8180660261,0.7807,0.7907
4AW1A_seed_1_sample_1,6.2625504688,5.2176171221,0.8094,0.8194
4AW1A_seed_1_sample_2,5.1425007692,4.5839400437,0.7775,0.7875
4AW1A_seed_1_sample_3,5.3731787367,8.7072832387,0.8054,0.8154
4AW1A_seed_1_sample_4,4.7857151400,3.0698202297,0.8054,0.8154
4AW2A_base,5.7849793230,5.7196153587,0.8018,0.8118
4AW2A_seed_1_sample_0,3.9038658981,4.3048958747,0.8058,0.8158
4AW2A_seed_1_sample_1,6.0210048838,6.6192591565,0.7963,0.8063
4AW2A_seed_1_sample_2,4.3535341845,5.2308709551,0.8200,0.8300
4AW2A_seed_1_sample_3,3.7608688643,6.0791185247,0.8097,0.8197
4AW2A_seed_1_sample_4,5.4120372538,6.3360364360,0.8003,0.8103
4CFEA_base,7.5424890689,5.8397378303,0.8052,0.8152
4CFEA_seed_1_sample_0,6.2822795972,7.1072433888,0.7962,0.8062
4CFEA_seed_1_sample_1,4.3422858282,3.9176222683,0.8072,0.8172
4CFEA_seed_1_sample_2,5.8815967014,7.0376835315,0.8035,0.8135
4CFEA_seed_1_sample_3,4.4094989886,5.2520513402,0.7738,0.7838
4CFEA_seed_1_sample_4,4.7889371185,6.1013828274,0.8427,0.8527
4CFEC_base,5.0515517747,8.1865100824,0.8009,0.8109
4CFEC_seed_1_sample_0,2.7676782745,7.3482049101,0.7963,0.8063
4CFEC_seed_1_sample_1,5.1821345487,9.1096191917,0.8158,0.8258
4CFEC_seed_1_sample_2,3.8187038459,3.1604246005,0.7680,0.7780
4CFEC_seed_1_sample_3,4.1493998177,4.3683437423,0.8018,0.8118
4CFEC_seed_1_sample_4,3.4168386499,7.0596555476,0.8159,0.8259
4CFFC_base,3.3810076973,4.1815617982,0.8045,0.8145
4CFFC_seed_1_sample_0,3.9020312650,5.2999963968,0.8110,0.8210
4CFFC_seed_1_sample_1,6.0721496076,8.5021860219,0.8009,0.8109
4CFFC_seed_1_sample_2,7.4919094012,6.9035056076,0.8024,0.8124
4CFFC_seed_1_sample_3,4.9087144220,4.3613741367,0.8090,0.8190
4CFFC_seed_1_sample_4,6.4899906387,6.2140071050,0.8128,0.8228
4CNHB_base,4.6242684856,6.5187293322,0.7879,0.7979
4CNHB_seed_1_sample_0,3.0627712663,5.6417733546,0.8153,0.8253
4CNHB_seed_1_sample_1,5.1283937906,5.4098845844,0.8157,0.8257
4CNHB_seed_1_sample_2,5.5219188668,5.7473777831,0.7974,0.8074
4CNHB_seed_1_sample_3,4.4378020328,3.8122742238,0.7983,0.8083
4CNHB_seed_1_sample_4,5.3274324928,5.7258009797,0.8121,0.8221
4CT1A_base,5.6999215797,4.3563152519,0.8330,0.8430
4CT1A_seed_1_sample_0,3.9807150461,6.1211323995,0.8315,0.8415
4CT1A_seed_1_sample_1,3.4147518665,6.1759244754,0.7931,0.8031
4CT1A_seed_1_sample_2,4.6739279155,4.4377878796,0.7989,0.8089
4CT1A_seed_1_sample_3,4.6858541728,6.4657701435,0.7985,0.8085
4CT1A_seed_1_sample_4,4.5228736334,6.0636228500,0.8174,0.8274
4CZTC_base,6.3225653973,5.4894620995,0.8065,0.8165
4CZTC_seed_1_sample_0,7.6042747194,6.6512580996,0.8161,0.8261
4CZTC_seed_1_sample_1,4.4511015301,5.1302539969,0.8346,0.8446
4CZTC_seed_1_sample_2,5.8828128930,5.1671167719,0.8140,0.8240
4CZTC_seed_1_sample_3,6.2497791875,5.6564749004,0.8176,0.8276
4CZTC_seed_1_sample_4,5.9038368907,5.4660085034,0.8164,0.8264
4CZTD_base,6.4185030882,7.3809035398,0.7941,0.8041
4CZTD_seed_1_sample_0,4.4816996578,3.0644497775,0.8062,0.8162
4CZTD_seed_1_sample_1,5.9433024374,5.1332344415,0.8046,0.8146
4CZTD_seed_1_sample_2,8.1942594240,3.3521948754,0.7990,0.8090
4CZTD_seed_1_sample_3,6.0389475178,4.8636766764,0.8393,0.8493
4CZTD_seed_1_sample_4,4.2305835459,5.8791453544,0.8203,0.8303
4CZUB_base,5.7502393405,5.5169093090,0.7553,0.7653
4CZUB_seed_1_sample_0,6.7727582596,7.0159582970,0.7927,0.8027
4CZUB_seed_1_sample_1,5.4170962600,5.9596470489,0.8070,0.8170
4CZUB_seed_1_sample_2,4.2907570284,2.7707989383,0.8089,0.8189
4CZUB_seed_1_sample_3,7.2651104552,4.1527410303,0.7924,0.8024
4CZUB_seed_1_sample_4,3.6142038393,8.0992378732,0.8024,0.8124
4CZUC_base,5.6022573602,8.1038110077,0.8010,0.8110
4CZUC_seed_1_sample_0,4.9198077832,5.6206151428,0.7995,0.8095
4CZUC_seed_1_sample_1,3.6652513846,3.7169647911,0.8215,0.8315
4CZUC_seed_1_sample_2,6.7004572866,9.4220752012,0.8079,0.8179
4CZUC_seed_1_sample_3,5.3885980730,3.2384522579,0.7975,0.8075
4CZUC_seed_1_sample_4,3.6899533313,5.9056831653,0.8030,0.8130
4CZUD_base,5.7416432166,5.3945332127,0.8088,0.8188
4CZUD_seed_1_sample_0,4.4344928065,5.8000804202,0.7869,0.7969
4CZUD_seed_1_sample_1,3.0698117158,4.0680957076,0.7979,0.8079
4CZUD_seed_1_sample_2,4.1582198980,4.9297765016,0.8210,0.8310
4CZUD_seed_1_sample_3,5.2761740155,7.1270091408,0.8289,0.8389
4CZUD_seed_1_sample_4,5.7906183175,4.8151003095,0.7620,0.7720
4D1ZA_base,5.1484957322,3.8497025458,0.8582,0.8682
4D1ZA_seed_1_sample_0,4.9958352119,5.4148185505,0.7968,0.8068
4D1ZA_seed_1_sample_1,5.5556246037,5.5562396255,0.8255,0.8355
4D1ZA_seed_1_sample_2,4.6859530902,5.2498422370,0.7822,0.7922
4D1ZA_seed_1_sample_3,6.6296499564,4.4549164642,0.8236,0.8336
4D1ZA_seed_1_sample_4,5.1267594168,6.2159912778,0.8103,0.8203
4DLIA_base,5.3163859671,5.2595862292,0.8082,0.8182
4DLIA_seed_1_sample_0,5.6548472787,4.0435776829,0.8038,0.8138
4DLIA_seed_1_sample_1,3.7924837400,5.7345859856,0.8047,0.8147
4DLIA_seed_1_sample_2,4.1371478935,5.3877399357,0.8245,0.8345
4DLIA_seed_1_sample_3,7.2388194478,5.6298803174,0.7947,0.8047
4DLIA_seed_1_sample_4,5.3716790263,3.5433008623,0.8047,0.8147
4DLJA_base,4.6027747826,4.4767941994,0.8019,0.8119
4DLJA_seed_1_sample_0,5.3799777426,6.0897333944,0.7771,0.7871
4DLJA_seed_1_sample_1,4.3793827777,6.8635758336,0.8116,0.8216
4DLJA_seed_1_sample_2,5.2960164622,5.9326821028,0.8090,0.8190
4DLJA_seed_1_sample_3,4.1822341573,5.6665840655,0.8002,0.8102
4DLJA_seed_1_sample_4,5.2926446736,6.5386002866,0.7824,0.7924
4E6AA_base,3.3297183366,6.9817172310,0.8028,0.8128
4E6AA_seed_1_sample_0,6.8898085867,8.5043835638,0.8065,0.8165
4E6AA_seed_1_sample_1,4.3452091212,6.1558001863,0.8096,0.8196
4E6AA_seed_1_sample_2,3.3267739667,4.7534926467,0.8108,0.8208
4E6AA_seed_1_sample_3,4.6709054120,6.1822141501,0.7858,0.7958
4E6AA_seed_1_sample_4,4.5021916260,3.3695392361,0.8302,0.8402
4E6CA_base,5.1315766931,5.5756640878,0.8256,0.8356
4E6CA_seed_1_sample_0,3.7098843465,4.9234624493,0.8256,0.8356
4E6CA_seed_1_sample_1,5.4558026835,5.4764451101,0.8191,0.8291
4E6CA_seed_1_sample_2,12.2216048754,6.2335436076,0.8361,0.8461
4E6CA_seed_1_sample_3,3.5881847168,5.5873350805,0.8244,0.8344
4E6CA_seed_1_sample_4,5.3749122528,3.8393162866,0.8323,0.8423
4E8AA_base,4.5705504283,5.0489852437,0.8163,0.8263
4E8AA_seed_1_sample_0,5.1834218584,4.5203185317,0.8127,0.8227
4E8AA_seed_1_sample_1,3.1404342780,5.4989149218,0.8225,0.8325
4E8AA_seed_1_sample_2,3.7045470883,6.0514258710,0.7957,0.8057
4E8AA_seed_1_sample_3,5.5412950595,4.3461290744,0.8053,0.8153
4E8AA_seed_1_sample_4,4.8925265652,6.6476138390,0.8139,0.8239
4EH2A_base,7.4344373415,7.6650838615,0.7980,0.8080
4EH2A_seed_1_sample_0,4.1417317887,5.1739335355,0.7609,0.7709
4EH2A_seed_1_sample_1,5.1600085511,6.6440401145,0.7981,0.8081
4EH2A_seed_1_sample_2,10.2327536530,3.8227781369,0.7949,0.8049
4EH2A_seed_1_sample_3,4.0792901719,4.8378493993,0.8270,0.8370
4EH2A_seed_1_sample_4,3.9406866372,7.0483653621,0.7716,0.7816
4EH3A_base,4.8965497952,3.5623580721,0.7944,0.8044
4EH3A_seed_1_sample_0,4.8850166075,4.8805537993,0.8416,0.8516
4EH3A_seed_1_sample_1,6.1004050763,4.4274586477,0.7625,0.7725
4EH3A_seed_1_sample_2,5.1023811509,7.3839520052,0.8042,0.8142
4EH3A_seed_1_sample_3,4.0882971018,7.3782823957,0.7968,0.8068
4EH3A_seed_1_sample_4,5.2078585422,4.7401171365,0.7753,0.7853
4EH4A_base,9.5540251087,5.7139690928,0.8098,0.8198
4EH4A_seed_1_sample_0,6.7886817262,2.8826370334,0.7919,0.8019
4EH4A_seed_1_sample_1,2.4639631138,6.8525601836,0.7555,0.7655
4EH4A_seed_1_sample_2,4.7674383471,6.0470927100,0.7974,0.8074
4EH4A_seed_1_sample_3,3.9691053808,7.7196843256,0.7826,0.7926
4EH4A_seed_1_sample_4,5.7711939537,3.0494187859,0.8312,0.8412
4EH5A_base,4.7303419073,6.0434028130,0.8099,0.8199
4EH5A_seed_1_sample_0,8.0083703776,5.0719799351,0.7874,0.7974
4EH5A_seed_1_sample_1,6.2346487716,2.8833668342,0.8137,0.8237
4EH5A_seed_1_sample_2,6.1713281743,4.6586865708,0.8477,0.8577
4EH5A_seed_1_sample_3,5.1756043757,5.4292347107,0.7838,0.7938
4EH5A_seed_1_sample_4,4.8902280655,6.7714807979,0.7894,0.7994
4EH6A_base,5.3782246936,5.8176977218,0.8075,0.8175
4EH6A_seed_1_sample_0,6.8286930623,4.8683695538,0.8105,0.8205
4EH6A_seed_1_sample_1,5.6457937415,6.1911989762,0.8128,0.8228
4EH6A_seed_1_sample_2,4.5246046965,5.3911180152,0.7794,0.7894
4EH6A_seed_1_sample_3,6.7943033574,4.7078315938,0.8116,0.8216
4EH6A_seed_1_sample_4,5.1827766587,4.2918131753,0.7860,0.7960
4EH7A_base,4.8448175586,5.7492245078,0.7938,0.8038
4EH7A_seed_1_sample_0,4.0530478159,5.7608100890,0.8276,0.8376
4EH7A_seed_1_sample_1,4.2879779684,8.7784283657,0.7949,0.8049
4EH7A_seed_1_sample_2,4.2135337239,4.9483577030,0.8213,0.8313
4EH7A_seed_1_sample_3,2.4576953592,8.2744377556,0.8027,0.8127
4EH7A_seed_1_sample_4,6.3695250413,6.0488602772,0.8126,0.8226
4EH8A_base,5.6912661608,7.4392931297,0.8124,0.8224
4EH8A_seed_1_sample_0,4.6820952232,4.4185228429,0.8221,0.8321
4EH8A_seed_1_sample_1,6.4160925126,4.4537803818,0.8240,0.8340
4EH8A_seed_1_sample_2,5.5113538445,5.1310696159,0.7946,0.8046
4EH8A_seed_1_sample_3,5.4205930302,6.9346549106,0.8425,0.8525
4EH8A_seed_1_sample_4,2.6607883937,5.7930948432,0.8215,0.8315
4EH9A_base,4.6602047037,6.6929426606,0.8285,0.8385
4EH9A_seed_1_sample_0,5.6426885001,6.0035083674,0.8294,0.8394
4EH9A_seed_1_sample_1,7.3870987227,7.1719277147,0.8001,0.8101
4EH9A_seed_1_sample_2,7.8254956424,5.8276000945,0.8084,0.8184
4EH9A_seed_1_sample_3,7.0552563200,4.8633717597,0.8113,0.8213
4EH9A_seed_1_sample_4,3.6947429140,6.3083005847,0.8154,0.8254
